name,dataset,method,soft_dist_loss,original_dist_loss,euclidean_loss,time,c,gamma
subgradient_msm,Car,subgradient,0.0,200.89724252090215,54.69364530989741,0.42901,1.0,
subgradient_msm,Car,subgradient,0.0,114.61530530251432,36.00645038894767,0.2164,1.0,
subgradient_msm,Car,subgradient,0.0,459.1595677956344,90.28846504746632,0.31506,1.0,
subgradient_msm,Car,subgradient,0.0,549.2355856397672,107.22344131032573,0.36969,1.0,
subgradient_msm,Car,subgradient,0.0,407.22303709072816,80.59920203317705,0.3178,1.0,
subgradient_msm,Car,subgradient,0.0,549.32054636521,103.0390143132522,0.32472,1.0,
subgradient_msm,Car,subgradient,0.0,355.8101060137011,70.63775172583593,0.2192,1.0,
subgradient_msm,Car,subgradient,0.0,361.49407099428254,73.49363298591426,0.1514,1.0,
subgradient_msm,Car,subgradient,0.0,304.00695634558497,68.45179333653995,0.4619,1.0,
subgradient_msm,CBF,subgradient,0.0,388.5288946322131,73.05009405223358,0.0469,1.0,
subgradient_msm,CBF,subgradient,0.0,462.0249707363007,97.75362047661248,0.03611,1.0,
subgradient_msm,CBF,subgradient,0.0,461.0604248388485,73.43878334550699,0.01411,1.0,
subgradient_msm,CBF,subgradient,0.0,332.8612328773611,73.36473018380279,0.02568,1.0,
subgradient_msm,CBF,subgradient,0.0,357.2457650494926,78.67284630961612,0.04451,1.0,
subgradient_msm,CBF,subgradient,0.0,299.2021772628436,68.96739094986194,0.02378,1.0,
subgradient_msm,CBF,subgradient,0.0,260.58694788917813,63.46041030397842,0.02495,1.0,
subgradient_msm,CBF,subgradient,0.0,462.5661271749907,73.40234389030705,0.0099,1.0,
subgradient_msm,CBF,subgradient,0.0,420.35924598795265,70.76124152506202,0.01458,1.0,
subgradient_msm,CBF,subgradient,0.0,320.0469547955724,65.03013018516103,0.02097,1.0,
subgradient_msm,Chinatown,subgradient,0.0,11.868360702593185,10.450116623865531,0.00056,1.0,
subgradient_msm,Chinatown,subgradient,0.0,6.484373139480039,7.379115469779972,0.00058,1.0,
subgradient_msm,Chinatown,subgradient,0.0,13.050399921832744,10.923877008250384,0.00052,1.0,
subgradient_msm,Chinatown,subgradient,0.0,8.107449434718239,8.856525242897042,0.0005,1.0,
subgradient_msm,Chinatown,subgradient,0.0,7.965535141744821,8.28719709360771,0.00048,1.0,
subgradient_msm,Chinatown,subgradient,0.0,4.442274752353258,6.406142805771136,0.00049,1.0,
subgradient_msm,Chinatown,subgradient,0.0,7.816989917483358,7.879897254083645,0.00051,1.0,
subgradient_msm,Chinatown,subgradient,0.0,5.588844932406112,6.711103854147402,0.00064,1.0,
subgradient_msm,Chinatown,subgradient,0.0,7.752684396606909,8.437570409727103,0.00047,1.0,
subgradient_msm,Chinatown,subgradient,0.0,6.8628084560192555,8.08992839280059,0.0005,1.0,
subgradient_msm,ChlorineConcentration,subgradient,0.0,212.59360627217103,45.17972381643127,0.02699,1.0,
subgradient_msm,ChlorineConcentration,subgradient,0.0,245.58474903041025,49.056482095626095,0.00234,1.0,
subgradient_msm,ChlorineConcentration,subgradient,0.0,363.48382352195966,57.80499956806528,0.00596,1.0,
subgradient_msm,ChlorineConcentration,subgradient,0.0,290.15920995005087,54.80546701287698,0.00952,1.0,
subgradient_msm,ChlorineConcentration,subgradient,0.0,304.5138846899185,57.36762992746249,0.0181,1.0,
subgradient_msm,ChlorineConcentration,subgradient,0.0,277.6435378131977,53.200308789902,0.00816,1.0,
subgradient_msm,ChlorineConcentration,subgradient,0.0,256.3960781144925,50.741794346356606,0.01186,1.0,
subgradient_msm,ChlorineConcentration,subgradient,0.0,274.8993738179513,52.3066206470773,0.01868,1.0,
subgradient_msm,ChlorineConcentration,subgradient,0.0,478.7897289379108,76.65581176742265,0.00423,1.0,
subgradient_msm,ChlorineConcentration,subgradient,0.0,94.4517256836212,30.325840624552185,0.00593,1.0,
subgradient_msm,CinCECGTorso,subgradient,0.0,7240.715840930954,383.8128066731146,0.16258,1.0,
subgradient_msm,CinCECGTorso,subgradient,0.0,8326.726493387148,342.5965373433431,0.14372,1.0,
subgradient_msm,CinCECGTorso,subgradient,0.0,6703.825881079474,372.16208568385,0.14364,1.0,
subgradient_msm,CinCECGTorso,subgradient,0.0,5531.346731283752,303.93539178539146,0.14007,1.0,
subgradient_msm,CinCECGTorso,subgradient,0.0,9015.108444611102,385.31245192513467,0.13802,1.0,
subgradient_msm,CinCECGTorso,subgradient,0.0,11112.41299617181,399.96458027890026,0.13168,1.0,
subgradient_msm,CinCECGTorso,subgradient,0.0,10537.917822805672,378.31954058216496,0.13414,1.0,
subgradient_msm,CinCECGTorso,subgradient,0.0,16987.704369492152,393.5773995991324,0.1386,1.0,
subgradient_msm,CinCECGTorso,subgradient,0.0,9673.131907647155,366.115980122017,0.12795,1.0,
subgradient_msm,CinCECGTorso,subgradient,0.0,7930.837171695312,340.35074955969975,0.13969,1.0,
subgradient_msm,Coffee,subgradient,0.0,13.655337602265972,11.305008173546288,0.00546,1.0,
subgradient_msm,Coffee,subgradient,0.0,23.08558648095132,13.698049582204266,0.05648,1.0,
subgradient_msm,Coffee,subgradient,0.0,15.091697307181574,11.830480999812044,0.00499,1.0,
subgradient_msm,Coffee,subgradient,0.0,28.52290940541239,15.870732184535948,0.00498,1.0,
subgradient_msm,Coffee,subgradient,0.0,16.619143891428735,12.227708528606152,0.00526,1.0,
subgradient_msm,Coffee,subgradient,0.0,14.186961056601351,10.8045716400406,0.00493,1.0,
subgradient_msm,Coffee,subgradient,0.0,19.465682729375335,13.12018818766603,0.00493,1.0,
subgradient_msm,Coffee,subgradient,0.0,25.591594764206175,14.385070763800238,0.05637,1.0,
subgradient_msm,Coffee,subgradient,0.0,13.395876625731624,11.06038139011164,0.00498,1.0,
subgradient_msm,Coffee,subgradient,0.0,13.953754963626968,11.377924941646087,0.00494,1.0,
subgradient_msm,Computers,subgradient,0.0,2942.299834527678,244.4001092441833,0.03086,1.0,
subgradient_msm,Computers,subgradient,0.0,3166.8983709025465,245.1808995507619,0.02657,1.0,
subgradient_msm,Computers,subgradient,0.0,4494.748480344403,239.03065053684196,0.03152,1.0,
subgradient_msm,Computers,subgradient,0.0,4398.700673266369,220.80258563898315,0.02854,1.0,
subgradient_msm,Computers,subgradient,0.0,3996.1428929398135,242.7407363215791,0.03047,1.0,
subgradient_msm,Computers,subgradient,0.0,3692.9629391467142,254.37819795337197,0.02995,1.0,
subgradient_msm,Computers,subgradient,0.0,4183.628525572145,229.39111256277195,0.03128,1.0,
subgradient_msm,Computers,subgradient,0.0,2805.1306566387616,250.85870868929908,0.03045,1.0,
subgradient_msm,Computers,subgradient,0.0,3464.302455178829,250.6388136145806,0.02566,1.0,
subgradient_msm,Computers,subgradient,0.0,5397.097244410489,251.17933519094075,0.02901,1.0,
subgradient_msm,CricketX,subgradient,0.0,1190.5535793385734,181.21304415590177,0.13912,1.0,
subgradient_msm,CricketX,subgradient,0.0,1054.4561477238087,178.70331596508575,0.22065,1.0,
subgradient_msm,CricketX,subgradient,0.0,1237.4236791059848,166.67038960818869,0.15402,1.0,
subgradient_msm,CricketX,subgradient,0.0,1792.9260847224073,150.83760222973606,0.00608,1.0,
subgradient_msm,CricketX,subgradient,0.0,1057.119556473412,152.81840495320304,0.19787,1.0,
subgradient_msm,CricketX,subgradient,0.0,1849.714468281409,165.26372073918682,0.00555,1.0,
subgradient_msm,CricketX,subgradient,0.0,2010.979325863685,163.4036325962235,0.00561,1.0,
subgradient_msm,CricketX,subgradient,0.0,1312.3404840564808,124.9209499550923,0.0057,1.0,
subgradient_msm,CricketX,subgradient,0.0,1462.958011700328,151.65420561561726,0.00543,1.0,
subgradient_msm,CricketX,subgradient,0.0,1012.7621041253556,185.22222837327476,0.27548,1.0,
subgradient_msm,CricketY,subgradient,0.0,1028.6487875312507,145.99580461594783,0.10867,1.0,
subgradient_msm,CricketY,subgradient,0.0,1215.005752901161,161.08429651587107,0.14032,1.0,
subgradient_msm,CricketY,subgradient,0.0,1660.5046242897129,157.89971192940646,0.00594,1.0,
subgradient_msm,CricketY,subgradient,0.0,1812.8465553181436,165.72828312112628,0.0063,1.0,
subgradient_msm,CricketY,subgradient,0.0,1931.9821087268224,166.84657979030064,0.00608,1.0,
subgradient_msm,CricketY,subgradient,0.0,1619.0401383188907,151.52794072303212,0.00623,1.0,
subgradient_msm,CricketY,subgradient,0.0,1703.3264506521116,151.7143004906213,0.00617,1.0,
subgradient_msm,CricketY,subgradient,0.0,882.4288074502086,134.7097112918584,0.17587,1.0,
subgradient_msm,CricketY,subgradient,0.0,1394.46804539182,154.28866236018396,0.07193,1.0,
subgradient_msm,CricketY,subgradient,0.0,1504.4538844734425,147.301496513337,0.00597,1.0,
subgradient_msm,CricketZ,subgradient,0.0,1407.143657510053,191.26661682162197,0.15828,1.0,
subgradient_msm,CricketZ,subgradient,0.0,1220.6756922596585,206.95517499907493,0.26278,1.0,
subgradient_msm,CricketZ,subgradient,0.0,1998.6828646344304,168.4033119632359,0.00552,1.0,
subgradient_msm,CricketZ,subgradient,0.0,1577.6983071301097,145.6683144334505,0.00546,1.0,
subgradient_msm,CricketZ,subgradient,0.0,1269.3743668631023,159.00095879624627,0.11988,1.0,
subgradient_msm,CricketZ,subgradient,0.0,1765.279664305865,161.64985436375852,0.00561,1.0,
subgradient_msm,CricketZ,subgradient,0.0,1503.9746143320604,180.28705626660215,0.16627,1.0,
subgradient_msm,CricketZ,subgradient,0.0,1240.223895618863,115.6963666150666,0.00588,1.0,
subgradient_msm,CricketZ,subgradient,0.0,1815.1718606270624,163.70648750694812,0.00596,1.0,
subgradient_msm,CricketZ,subgradient,0.0,1244.6077981509452,192.4310267107962,0.27366,1.0,
subgradient_msm,Crop,subgradient,0.0,199.70578366947413,46.87251193092941,0.00091,1.0,
subgradient_msm,Crop,subgradient,0.0,246.29346825835796,62.17210964525457,0.01386,1.0,
subgradient_msm,Crop,subgradient,0.0,47.60680886495564,21.41340795517704,0.00077,1.0,
subgradient_msm,Crop,subgradient,0.0,139.0368161954455,45.59033145129472,0.007,1.0,
subgradient_msm,Crop,subgradient,0.0,184.9501086406843,47.54785842681186,0.00891,1.0,
subgradient_msm,Crop,subgradient,0.0,86.49428353897774,28.72068480976989,0.00137,1.0,
subgradient_msm,Crop,subgradient,0.0,158.91345616769237,46.622393065729035,0.00523,1.0,
subgradient_msm,Crop,subgradient,0.0,115.9985502699195,34.83377259659572,0.00534,1.0,
subgradient_msm,Crop,subgradient,0.0,76.93198369250474,26.162852199095383,0.0011,1.0,
subgradient_msm,Crop,subgradient,0.0,49.06196064519401,21.756695810096694,0.00073,1.0,
subgradient_msm,DiatomSizeReduction,subgradient,0.0,387.7054053812427,47.74561805160021,0.00739,1.0,
subgradient_msm,DiatomSizeReduction,subgradient,0.0,7.959248432405668,8.694929695965428,0.00719,1.0,
subgradient_msm,DiatomSizeReduction,subgradient,0.0,602.3284856631985,93.8388754562218,0.05067,1.0,
subgradient_msm,DiatomSizeReduction,subgradient,0.0,13.593862659863372,10.93336966912205,0.0073,1.0,
subgradient_msm,DiatomSizeReduction,subgradient,0.0,10.508398937130831,9.374477336993367,0.00721,1.0,
subgradient_msm,DiatomSizeReduction,subgradient,0.0,8.62574270430824,8.801994159063426,0.00691,1.0,
subgradient_msm,DiatomSizeReduction,subgradient,0.0,21.68356405234073,13.50445405888096,0.01348,1.0,
subgradient_msm,DiatomSizeReduction,subgradient,0.0,3.989714133247565,5.923400172289882,0.00692,1.0,
subgradient_msm,DiatomSizeReduction,subgradient,0.0,2.523720973620756,4.791256021710882,0.00709,1.0,
subgradient_msm,DiatomSizeReduction,subgradient,0.0,19.19247065141701,12.517013563000088,0.00708,1.0,
subgradient_msm,DistalPhalanxOutlineCorrect,subgradient,0.0,56.60964737151217,24.12457697911189,0.00365,1.0,
subgradient_msm,DistalPhalanxOutlineCorrect,subgradient,0.0,51.089574800668885,22.848109202794603,0.0016,1.0,
subgradient_msm,DistalPhalanxOutlineCorrect,subgradient,0.0,68.2772678473864,26.73606195245555,0.00716,1.0,
subgradient_msm,DistalPhalanxOutlineCorrect,subgradient,0.0,54.10097604687607,23.210762731221028,0.001,1.0,
subgradient_msm,DistalPhalanxOutlineCorrect,subgradient,0.0,52.735110932463776,22.06863375511123,0.00105,1.0,
subgradient_msm,DistalPhalanxOutlineCorrect,subgradient,0.0,35.844304044276186,18.37239741551104,0.00101,1.0,
subgradient_msm,DistalPhalanxOutlineCorrect,subgradient,0.0,75.25031011702607,27.09364252305168,0.00168,1.0,
subgradient_msm,DistalPhalanxOutlineCorrect,subgradient,0.0,45.18952942069535,20.0325695015157,0.00105,1.0,
subgradient_msm,DistalPhalanxOutlineCorrect,subgradient,0.0,23.665332265069488,14.111377118423835,0.00109,1.0,
subgradient_msm,DistalPhalanxOutlineCorrect,subgradient,0.0,63.68319191200683,26.17337859458996,0.00573,1.0,
subgradient_msm,DistalPhalanxOutlineAgeGroup,subgradient,0.0,20.735003553559153,14.45540476702106,0.0016,1.0,
subgradient_msm,DistalPhalanxOutlineAgeGroup,subgradient,0.0,27.331947041878607,15.258347985366305,0.00228,1.0,
subgradient_msm,DistalPhalanxOutlineAgeGroup,subgradient,0.0,29.417201505300593,17.68119749085319,0.00339,1.0,
subgradient_msm,DistalPhalanxOutlineAgeGroup,subgradient,0.0,34.48416065320053,17.190036666917397,0.001,1.0,
subgradient_msm,DistalPhalanxOutlineAgeGroup,subgradient,0.0,47.872422695002186,21.37613106936364,0.00092,1.0,
subgradient_msm,DistalPhalanxOutlineAgeGroup,subgradient,0.0,39.39285696096019,18.27211931112615,0.00085,1.0,
subgradient_msm,DistalPhalanxOutlineAgeGroup,subgradient,0.0,31.51640205570557,15.122095308442292,0.00098,1.0,
subgradient_msm,DistalPhalanxOutlineAgeGroup,subgradient,0.0,26.776516093341307,16.0453097950374,0.00168,1.0,
subgradient_msm,DistalPhalanxOutlineAgeGroup,subgradient,0.0,36.76710927417611,19.486007444935566,0.00386,1.0,
subgradient_msm,DistalPhalanxOutlineAgeGroup,subgradient,0.0,29.290459765001717,14.517129253897163,0.00109,1.0,
subgradient_msm,DistalPhalanxTW,subgradient,0.0,46.360862115119986,21.36601889782342,0.001,1.0,
subgradient_msm,DistalPhalanxTW,subgradient,0.0,4.9104266164485795,6.529653764471844,0.00087,1.0,
subgradient_msm,DistalPhalanxTW,subgradient,0.0,21.451688556904767,14.51141433505831,0.00214,1.0,
subgradient_msm,DistalPhalanxTW,subgradient,0.0,22.055851484351702,14.062143315510896,0.00097,1.0,
subgradient_msm,DistalPhalanxTW,subgradient,0.0,17.989488249965063,12.900458784493072,0.0009,1.0,
subgradient_msm,DistalPhalanxTW,subgradient,0.0,12.247572345752433,10.594562706579742,0.00094,1.0,
subgradient_msm,DistalPhalanxTW,subgradient,0.0,20.300340569898463,14.291714965121209,0.00164,1.0,
subgradient_msm,DistalPhalanxTW,subgradient,0.0,49.07320162499916,21.946199203299912,0.00086,1.0,
subgradient_msm,DistalPhalanxTW,subgradient,0.0,20.58000345684,14.387677660140804,0.00205,1.0,
subgradient_msm,DistalPhalanxTW,subgradient,0.0,46.0129528513553,20.53340252226654,0.00091,1.0,
subgradient_msm,Earthquakes,subgradient,0.0,2908.6019699522053,247.2983345288061,0.56574,1.0,
subgradient_msm,Earthquakes,subgradient,0.0,2627.6820795684207,256.07877440348545,0.35628,1.0,
subgradient_msm,Earthquakes,subgradient,0.0,2764.4351862432027,249.91649306657547,0.49159,1.0,
subgradient_msm,Earthquakes,subgradient,0.0,2754.350757003077,252.74203959852548,0.59582,1.0,
subgradient_msm,Earthquakes,subgradient,0.0,2779.2077933082483,251.0016328256251,0.53319,1.0,
subgradient_msm,Earthquakes,subgradient,0.0,2704.081865296562,251.46497336525348,0.32441,1.0,
subgradient_msm,Earthquakes,subgradient,0.0,2670.4270765975666,253.17055649927488,0.57164,1.0,
subgradient_msm,Earthquakes,subgradient,0.0,2757.736803861698,257.1805664718815,0.65707,1.0,
subgradient_msm,Earthquakes,subgradient,0.0,2744.199497787762,252.74497865724072,0.38443,1.0,
subgradient_msm,Earthquakes,subgradient,0.0,2656.2161956914324,253.33696445016693,0.71648,1.0,
subgradient_msm,ECG200,subgradient,0.0,196.5493958654993,56.13477826653547,0.01698,1.0,
subgradient_msm,ECG200,subgradient,0.0,133.15154359708265,45.47263203874505,0.01561,1.0,
subgradient_msm,ECG200,subgradient,0.0,175.61067380054894,59.61178162343187,0.03091,1.0,
subgradient_msm,ECG200,subgradient,0.0,337.74256380190064,61.56567174317103,0.00123,1.0,
subgradient_msm,ECG200,subgradient,0.0,384.35192447468813,81.71180014155863,0.01258,1.0,
subgradient_msm,ECG200,subgradient,0.0,102.08280086025522,35.0029981964304,0.00866,1.0,
subgradient_msm,ECG200,subgradient,0.0,225.23435428008827,65.82152016591715,0.06415,1.0,
subgradient_msm,ECG200,subgradient,0.0,108.82870078269288,40.77743842680215,0.02372,1.0,
subgradient_msm,ECG200,subgradient,0.0,123.66716308255543,41.51686582463998,0.01508,1.0,
subgradient_msm,ECG200,subgradient,0.0,262.8786852579124,56.1498677134465,0.00144,1.0,
subgradient_msm,ECG5000,subgradient,0.0,607.046592255027,100.60381083328562,0.00517,1.0,
subgradient_msm,ECG5000,subgradient,0.0,317.04324339574424,83.91233589302482,0.00565,1.0,
subgradient_msm,ECG5000,subgradient,0.0,194.6026043235767,48.25989690483496,0.00933,1.0,
subgradient_msm,ECG5000,subgradient,0.0,201.10075633942128,53.678955551454045,0.00511,1.0,
subgradient_msm,ECG5000,subgradient,0.0,548.344936598938,97.48504211849828,0.00433,1.0,
subgradient_msm,ECG5000,subgradient,0.0,309.60360547372505,80.48872524219921,0.00722,1.0,
subgradient_msm,ECG5000,subgradient,0.0,478.7142768523282,89.94308892267374,0.01003,1.0,
subgradient_msm,ECG5000,subgradient,0.0,487.0171151155046,92.23491590177564,0.0027,1.0,
subgradient_msm,ECG5000,subgradient,0.0,383.4619697798131,76.22476378136449,0.0079,1.0,
subgradient_msm,ECG5000,subgradient,0.0,419.4503157165325,88.90484571529093,0.00671,1.0,
subgradient_msm,ECGFiveDays,subgradient,0.0,157.58818516767948,81.580797150633,0.07885,1.0,
subgradient_msm,ECGFiveDays,subgradient,0.0,112.28260212118415,75.13127027961912,0.05964,1.0,
subgradient_msm,ECGFiveDays,subgradient,0.0,100.31233402994243,67.8324574698445,0.07754,1.0,
subgradient_msm,ECGFiveDays,subgradient,0.0,152.3748887857419,95.92907666892272,0.04652,1.0,
subgradient_msm,ECGFiveDays,subgradient,0.0,129.73645282191225,78.15387254970933,0.07674,1.0,
subgradient_msm,ECGFiveDays,subgradient,0.0,160.06579732818523,93.79136051727234,0.04914,1.0,
subgradient_msm,ECGFiveDays,subgradient,0.0,157.7430375505945,84.07945251540006,0.04828,1.0,
subgradient_msm,ECGFiveDays,subgradient,0.0,111.70311540918242,71.59851534512893,0.03463,1.0,
subgradient_msm,ECGFiveDays,subgradient,0.0,165.42379416997795,97.99638577110149,0.04852,1.0,
subgradient_msm,ECGFiveDays,subgradient,0.0,97.01757595916229,65.81863303187825,0.03406,1.0,
subgradient_msm,ElectricDevices,subgradient,0.0,560.8988173155998,87.95687471756617,0.00129,1.0,
subgradient_msm,ElectricDevices,subgradient,0.0,398.4810567469271,102.66729241079666,0.02521,1.0,
subgradient_msm,ElectricDevices,subgradient,0.0,631.3267137021636,98.48527776794074,0.01436,1.0,
subgradient_msm,ElectricDevices,subgradient,0.0,519.135525802182,107.95659413284632,0.03326,1.0,
subgradient_msm,ElectricDevices,subgradient,0.0,478.8975629191328,109.5261405428063,0.03739,1.0,
subgradient_msm,ElectricDevices,subgradient,0.0,487.3328765821226,99.8957619186185,0.01353,1.0,
subgradient_msm,ElectricDevices,subgradient,0.0,545.1020312405955,107.26692405926106,0.0403,1.0,
subgradient_msm,ElectricDevices,subgradient,0.0,480.03544079179176,84.95818832115727,0.00123,1.0,
subgradient_msm,ElectricDevices,subgradient,0.0,308.5644373243523,99.8734286715017,0.02269,1.0,
subgradient_msm,ElectricDevices,subgradient,0.0,526.2283228948995,102.52820762259698,0.01484,1.0,
subgradient_msm,EOGHorizontalSignal,subgradient,0.0,17999.681034006404,197.20263745773684,0.08377,1.0,
subgradient_msm,EOGHorizontalSignal,subgradient,0.0,4170.600093445048,214.37593301031023,0.08286,1.0,
subgradient_msm,EOGHorizontalSignal,subgradient,0.0,4334.632626087283,257.49268262640214,0.08338,1.0,
subgradient_msm,EOGHorizontalSignal,subgradient,0.0,3962.7778906571166,222.48229879042415,0.08181,1.0,
subgradient_msm,EOGHorizontalSignal,subgradient,0.0,3919.9781957696578,247.10083810714764,0.07539,1.0,
subgradient_msm,EOGHorizontalSignal,subgradient,0.0,10856.948634937611,333.5615353764841,0.07728,1.0,
